customer_id,branch_id,application_date,region,rural_urban,age,gender,marital_status,household_size,education_level,employment_status,business_type,business_age_years,monthly_income,monthly_expenses,savings_balance,existing_debt,debt_to_income_ratio,savings_to_income_ratio,income_stability,collateral,credit_history_years,previous_defaults,mobile_money_score,loan_amount,loan_term_months,interest_rate,repayment_history,loan_cycle,group_lending,model_version,decision_timestamp,monitoring_date,risk_score,prediction_probability,risk_category,human_review,manual_override,drift_score,loan_status
CUST007634,BR049,2023-05-20,Central,Rural,44,Male,Married,4,Tertiary,Artisan,Agriculture,6,49272.97,17833.11,16236.0,3187.76,0.065,0.33,Moderately Stable,Yes,11,0,60.3,66357.14,18,25.06,Good,3,Yes,SAFE-MFI-v1,2024-02-10,2024-11-13,6,0.9526,Low,No,No,0.111,1
CUST007635,BR030,2025-05-30,East,Rural,40,Male,Widowed,2,None,Farmer,Retail,8,75536.09,52154.03,10931.99,11632.69,0.154,0.145,Unstable,Yes,4,1,83.6,40487.56,18,25.94,Average,5,Yes,SAFE-MFI-v1,2025-03-27,2025-05-04,3,0.8176,Medium,No,No,0.476,1
CUST007636,BR024,2024-12-28,West,Rural,42,Male,Divorced,4,Primary,Farmer,Services,4,127842.38,93687.48,12548.38,29144.31,0.228,0.098,Unstable,No,4,0,81.7,195130.01,12,13.67,Good,4,No,SAFE-MFI-v1,2025-11-20,2023-02-16,4,0.8808,Medium,No,No,0.194,1
CUST007637,BR039,2023-01-26,North,Rural,22,Male,Widowed,3,Secondary,Farmer,Services,19,148746.73,110571.14,33325.37,51772.54,0.348,0.224,Stable,No,9,0,83.2,38259.97,12,11.05,Average,2,Yes,SAFE-MFI-v1,2025-02-25,2023-03-14,6,0.9526,Low,No,No,0.042,1
CUST007638,BR023,2023-08-11,North,Rural,40,Male,Single,3,Secondary,Salaried,Agriculture,11,99341.86,48500.47,17969.93,12767.72,0.129,0.181,Stable,No,12,0,53.0,88919.92,36,19.94,Average,2,No,SAFE-MFI-v1,2024-08-30,2025-07-28,3,0.8176,Medium,No,No,0.191,1
CUST007639,BR020,2024-02-17,North,Urban,43,Male,Married,3,None,Self-employed,Manufacturing,10,45178.4,30673.18,31223.93,6163.51,0.136,0.691,Stable,Yes,5,1,74.6,58770.68,24,24.74,Average,3,No,SAFE-MFI-v1,2025-07-20,2023-01-01,2,0.7311,Medium,No,No,0.078,1
CUST007640,BR003,2024-02-06,East,Rural,41,Male,Widowed,7,Primary,Artisan,Retail,1,57547.86,42189.25,12240.38,7099.92,0.123,0.213,Unstable,No,18,0,82.1,13257.8,18,21.69,Good,6,Yes,SAFE-MFI-v1,2023-01-16,2025-01-22,5,0.9241,Low,No,No,0.226,1
CUST007641,BR006,2025-01-18,North,Rural,24,Female,Single,4,Primary,Salaried,Services,20,79141.99,31814.92,57430.21,17241.22,0.218,0.726,Moderately Stable,Yes,19,0,81.0,56099.15,18,11.95,Poor,5,Yes,SAFE-MFI-v1,2024-09-19,2023-06-26,2,0.7311,Medium,No,No,0.229,1
CUST007642,BR032,2023-09-23,Central,Rural,39,Female,Married,3,Tertiary,Salaried,Retail,2,67451.4,45079.51,17601.06,13202.95,0.196,0.261,Stable,No,15,0,66.5,97171.56,12,25.94,Good,4,No,SAFE-MFI-v1,2023-11-06,2025-01-09,3,0.8176,Medium,No,No,0.049,1
CUST007643,BR026,2023-12-23,East,Urban,34,Male,Widowed,2,Primary,Trader,Agriculture,16,63123.5,23433.46,17728.79,1424.98,0.023,0.281,Unstable,No,18,2,80.7,98190.2,36,16.23,Average,5,No,SAFE-MFI-v1,2025-02-28,2024-03-19,0,0.5,High,Yes,No,0.027,1
CUST007644,BR006,2024-09-12,Central,Rural,18,Male,Widowed,4,Secondary,Salaried,Agriculture,9,137235.9,64692.1,56204.09,23084.44,0.168,0.41,Moderately Stable,No,10,0,48.9,94484.14,36,19.88,Average,5,No,SAFE-MFI-v1,2024-12-24,2023-10-18,4,0.8808,Medium,No,Yes,0.21,1
CUST007645,BR001,2025-11-26,East,Urban,27,Male,Single,3,Primary,Artisan,Manufacturing,3,91316.76,72119.71,13207.82,9297.48,0.102,0.145,Moderately Stable,No,4,0,71.3,41126.66,24,9.0,Average,3,Yes,SAFE-MFI-v1,2024-07-29,2023-05-11,2,0.7311,Medium,No,No,0.432,0
CUST007646,BR031,2024-04-18,North,Urban,48,Male,Single,7,None,Self-employed,Manufacturing,18,43307.52,17810.44,19558.21,2474.33,0.057,0.452,Stable,No,14,0,21.6,19129.8,6,9.95,Average,5,No,SAFE-MFI-v1,2023-04-20,2025-12-03,3,0.8176,Medium,No,No,0.222,1
CUST007647,BR008,2025-11-21,South,Rural,27,Male,Married,5,Secondary,Artisan,Services,16,98865.08,48558.48,10813.61,14404.83,0.146,0.109,Stable,No,4,0,81.5,198589.76,12,26.97,Average,4,Yes,SAFE-MFI-v1,2025-12-05,2023-09-07,4,0.8808,Medium,No,No,0.155,1
CUST007648,BR038,2024-12-14,West,Rural,42,Male,Married,3,Secondary,Artisan,Agriculture,7,77567.65,48247.24,9015.54,11627.63,0.15,0.116,Moderately Stable,Yes,19,0,58.5,69016.93,6,9.99,Good,5,No,SAFE-MFI-v1,2024-05-17,2023-04-05,5,0.9241,Low,No,No,0.393,1
CUST007649,BR009,2025-12-16,Central,Urban,42,Female,Married,8,Secondary,Trader,Manufacturing,15,54384.01,35812.73,7624.65,7976.58,0.147,0.14,Moderately Stable,No,0,0,90.3,60566.11,24,12.99,Average,4,Yes,SAFE-MFI-v1,2025-01-13,2023-01-04,4,0.8808,Medium,No,No,0.135,1
CUST007650,BR045,2024-07-24,Central,Rural,48,Female,Married,3,Primary,Self-employed,Transport,3,46453.04,26761.2,11266.76,3171.24,0.068,0.243,Moderately Stable,Yes,9,0,75.0,31503.94,24,22.27,Average,2,Yes,SAFE-MFI-v1,2024-03-29,2024-04-21,4,0.8808,Medium,No,No,0.022,1
CUST007651,BR032,2024-04-01,South,Rural,19,Female,Divorced,4,Tertiary,Trader,Services,4,107142.76,50547.12,39942.54,14857.34,0.139,0.373,Unstable,No,5,0,48.6,77901.0,12,14.21,Good,4,Yes,SAFE-MFI-v1,2023-03-27,2025-06-03,5,0.9241,Low,No,No,0.074,1
CUST007652,BR036,2025-07-28,Central,Rural,43,Female,Single,3,Tertiary,Trader,Agriculture,5,80840.86,58903.45,12229.92,16362.73,0.202,0.151,Stable,No,15,0,65.6,72623.15,12,19.14,Average,5,No,SAFE-MFI-v1,2025-09-01,2025-06-19,3,0.8176,Medium,No,No,0.279,1
CUST007653,BR032,2025-12-13,East,Urban,51,Female,Single,3,None,Artisan,Manufacturing,9,48313.34,19493.11,10412.4,5207.88,0.108,0.216,Stable,No,18,1,45.9,16270.75,36,8.99,Poor,3,No,SAFE-MFI-v1,2023-08-12,2025-04-22,-3,0.1824,High,Yes,No,0.076,1
CUST007654,BR033,2023-02-24,East,Urban,37,Female,Widowed,5,Primary,Artisan,Services,1,130413.74,100168.34,17775.88,4631.27,0.036,0.136,Moderately Stable,Yes,0,0,56.0,46074.7,18,24.06,Good,1,No,SAFE-MFI-v1,2024-08-16,2025-01-23,4,0.8808,Medium,No,No,0.167,1
CUST007655,BR040,2025-09-25,South,Urban,45,Male,Divorced,2,None,Self-employed,Services,13,58285.37,25301.32,10104.57,1522.33,0.026,0.173,Stable,Yes,5,2,85.7,92938.59,18,15.35,Good,4,Yes,SAFE-MFI-v1,2025-04-01,2023-11-25,3,0.8176,Medium,No,No,0.009,1
CUST007656,BR031,2025-11-29,East,Rural,27,Male,Widowed,6,Secondary,Salaried,Agriculture,2,137109.66,63632.92,16619.93,22684.69,0.165,0.121,Stable,Yes,7,0,39.6,113338.86,18,27.86,Good,1,No,SAFE-MFI-v1,2023-08-07,2024-11-20,5,0.9241,Low,No,No,0.237,1
CUST007657,BR038,2025-04-12,West,Urban,18,Male,Single,7,Tertiary,Salaried,Retail,8,125862.52,46765.16,6120.18,32107.51,0.255,0.049,Moderately Stable,Yes,2,0,65.2,120117.68,36,27.8,Good,1,No,SAFE-MFI-v1,2024-05-20,2024-08-18,5,0.9241,Low,No,No,0.352,1
CUST007658,BR049,2024-10-29,North,Rural,44,Female,Divorced,5,Secondary,Trader,Agriculture,20,66655.84,44535.32,23545.05,13342.92,0.2,0.353,Stable,No,20,0,74.6,86518.83,36,27.21,Average,2,Yes,SAFE-MFI-v1,2024-01-31,2023-01-16,4,0.8808,Medium,No,No,0.282,1
CUST007659,BR034,2023-09-16,South,Urban,39,Male,Divorced,4,Secondary,Self-employed,Manufacturing,3,95364.41,62028.41,23990.31,24849.43,0.261,0.252,Stable,No,3,0,43.1,85986.25,18,14.28,Average,6,No,SAFE-MFI-v1,2024-08-15,2025-08-20,1,0.6225,High,Yes,No,0.189,0
CUST007660,BR028,2023-04-15,West,Rural,34,Male,Single,8,Primary,Artisan,Retail,12,151388.17,75809.46,32010.68,10022.86,0.066,0.211,Moderately Stable,Yes,17,0,36.0,348988.15,24,10.98,Good,1,Yes,SAFE-MFI-v1,2025-07-31,2025-09-30,8,0.982,Low,No,No,0.096,1
CUST007661,BR045,2025-03-12,West,Rural,38,Male,Married,2,Primary,Farmer,Agriculture,5,79397.03,36185.46,19071.65,5251.87,0.066,0.24,Moderately Stable,No,3,0,89.0,132065.18,24,10.57,Good,3,Yes,SAFE-MFI-v1,2024-03-28,2024-09-21,5,0.9241,Low,No,No,0.273,1
CUST007662,BR002,2024-03-24,South,Rural,34,Female,Married,3,None,Farmer,Retail,10,96720.85,58068.78,29462.26,24539.58,0.254,0.305,Stable,No,18,1,42.7,73474.6,12,13.62,Poor,1,Yes,SAFE-MFI-v1,2025-01-19,2023-01-08,-2,0.2689,High,Yes,No,0.042,0
CUST007663,BR048,2023-11-06,Central,Rural,38,Male,Married,4,Primary,Farmer,Transport,12,46116.85,29664.66,18919.19,20435.34,0.443,0.41,Stable,No,10,0,69.7,25861.94,12,19.63,Good,4,No,SAFE-MFI-v1,2023-08-18,2025-06-20,3,0.8176,Medium,No,No,0.101,0
CUST007664,BR048,2023-01-04,North,Urban,42,Female,Divorced,1,Secondary,Salaried,Services,7,88159.55,52664.91,32685.85,9631.64,0.109,0.371,Unstable,Yes,15,0,76.0,79361.87,6,11.12,Average,2,Yes,SAFE-MFI-v1,2025-02-18,2024-12-14,5,0.9241,Low,No,No,0.221,1
CUST007665,BR005,2024-04-22,East,Rural,22,Female,Widowed,4,Secondary,Artisan,Transport,16,173569.6,80317.56,35103.68,26909.62,0.155,0.202,Stable,No,6,0,62.6,178112.41,6,13.78,Average,1,Yes,SAFE-MFI-v1,2024-07-23,2025-07-07,6,0.9526,Low,No,No,0.416,0
CUST007666,BR021,2024-07-01,East,Urban,49,Female,Widowed,4,Tertiary,Farmer,Manufacturing,16,243117.07,155681.87,75496.97,18927.49,0.078,0.311,Moderately Stable,Yes,0,0,75.0,232632.54,18,11.76,Poor,1,No,SAFE-MFI-v1,2024-03-29,2025-07-25,1,0.6225,High,Yes,No,0.338,1
CUST007667,BR040,2023-04-26,East,Rural,36,Female,Widowed,2,None,Trader,Transport,15,85062.82,35635.26,33244.93,17338.66,0.204,0.391,Stable,No,0,0,69.7,36260.27,12,12.32,Good,3,No,SAFE-MFI-v1,2024-06-04,2024-04-02,3,0.8176,Medium,No,Yes,0.124,1
CUST007668,BR045,2025-12-07,South,Rural,37,Female,Single,1,Secondary,Artisan,Agriculture,17,87464.8,57835.87,31249.01,6890.66,0.079,0.357,Unstable,Yes,10,0,76.2,41265.07,24,12.73,Good,4,No,SAFE-MFI-v1,2025-10-04,2023-08-17,5,0.9241,Low,No,No,0.356,1
CUST007669,BR030,2024-03-04,South,Rural,23,Male,Married,2,None,Artisan,Transport,2,59048.6,35506.11,32669.91,1388.36,0.024,0.553,Moderately Stable,No,2,0,71.8,36889.39,36,17.12,Good,1,Yes,SAFE-MFI-v1,2025-05-22,2024-04-24,3,0.8176,Medium,No,No,0.092,1
CUST007670,BR038,2025-05-14,West,Urban,42,Female,Married,3,None,Farmer,Retail,0,97605.76,37058.16,14052.16,11760.8,0.12,0.144,Stable,No,4,2,74.2,252316.22,6,24.66,Poor,4,No,SAFE-MFI-v1,2024-06-14,2025-11-12,-7,0.0293,High,Yes,No,0.139,0
CUST007671,BR010,2025-01-16,South,Rural,31,Male,Divorced,4,Tertiary,Self-employed,Services,0,76476.62,37811.24,64074.88,5678.0,0.074,0.838,Stable,Yes,4,0,88.9,71825.52,36,20.32,Poor,1,Yes,SAFE-MFI-v1,2025-11-22,2024-10-24,0,0.5,High,Yes,No,0.255,1
CUST007672,BR005,2025-04-22,North,Urban,18,Male,Single,6,Secondary,Artisan,Manufacturing,7,188554.58,134998.32,86134.8,14213.46,0.075,0.457,Stable,No,3,0,64.5,190327.95,36,11.78,Good,5,No,SAFE-MFI-v1,2024-03-24,2024-12-14,7,0.9707,Low,No,No,0.487,1
CUST007673,BR039,2023-05-26,South,Urban,26,Male,Divorced,7,Secondary,Self-employed,Services,6,59065.44,33282.85,5221.53,14827.63,0.251,0.088,Stable,No,11,0,89.9,29278.46,6,13.87,Poor,4,Yes,SAFE-MFI-v1,2025-10-14,2023-01-21,1,0.6225,High,Yes,No,0.119,1
CUST007674,BR022,2024-06-01,North,Rural,33,Male,Single,7,Secondary,Farmer,Agriculture,8,63380.35,46237.47,18156.34,7544.98,0.119,0.286,Moderately Stable,No,4,0,83.6,83488.42,12,27.44,Good,5,Yes,SAFE-MFI-v1,2024-08-04,2025-11-06,5,0.9241,Low,No,No,0.247,1
CUST007675,BR031,2023-08-10,South,Urban,54,Male,Widowed,6,None,Farmer,Retail,12,96718.34,38278.13,12194.11,16768.28,0.173,0.126,Unstable,No,13,2,48.5,102357.19,18,21.09,Average,1,Yes,SAFE-MFI-v1,2023-11-05,2025-02-18,0,0.5,High,Yes,Yes,0.138,0
CUST007676,BR027,2024-01-29,West,Urban,32,Female,Single,5,Tertiary,Artisan,Transport,14,51729.93,18646.78,27473.19,4270.18,0.083,0.531,Moderately Stable,No,19,0,73.6,120371.74,36,11.67,Good,4,Yes,SAFE-MFI-v1,2024-11-16,2025-05-26,5,0.9241,Low,No,No,0.131,1
CUST007677,BR002,2024-04-07,West,Rural,36,Female,Divorced,3,Primary,Trader,Transport,5,92318.17,69661.85,45214.89,4758.52,0.052,0.49,Moderately Stable,Yes,7,1,86.8,161101.61,6,11.54,Average,4,Yes,SAFE-MFI-v1,2025-04-10,2024-06-09,4,0.8808,Medium,No,No,0.421,0
CUST007678,BR019,2025-08-29,East,Urban,43,Male,Widowed,2,Primary,Self-employed,Services,14,72775.66,29435.63,26703.76,22867.6,0.314,0.367,Moderately Stable,Yes,9,0,62.3,97686.83,24,24.43,Good,6,No,SAFE-MFI-v1,2023-05-05,2023-11-27,5,0.9241,Low,No,No,0.224,1
CUST007679,BR007,2023-07-11,South,Urban,20,Male,Divorced,3,None,Farmer,Transport,9,98149.46,69734.94,51077.46,8008.68,0.082,0.52,Stable,No,0,2,53.4,112453.0,12,27.93,Poor,2,Yes,SAFE-MFI-v1,2025-12-30,2025-02-19,-5,0.0759,High,Yes,No,0.22,1
CUST007680,BR027,2025-09-08,South,Urban,35,Male,Divorced,3,Tertiary,Artisan,Services,7,63727.12,23852.14,32530.62,6100.52,0.096,0.51,Unstable,No,8,1,76.5,30651.35,36,21.4,Good,1,No,SAFE-MFI-v1,2025-06-23,2023-10-24,2,0.7311,Medium,No,No,0.071,1
CUST007681,BR008,2024-04-17,Central,Rural,30,Male,Divorced,4,Secondary,Artisan,Transport,1,73744.63,50482.7,7706.02,10521.49,0.143,0.104,Unstable,No,18,1,68.0,84487.48,36,17.04,Poor,1,Yes,SAFE-MFI-v1,2023-08-19,2024-01-11,-3,0.1824,High,Yes,No,0.074,0
CUST007682,BR050,2025-03-03,West,Rural,59,Female,Single,7,Tertiary,Salaried,Retail,18,67244.01,37139.34,12853.26,2381.28,0.035,0.191,Stable,Yes,14,1,91.3,35162.84,24,14.91,Average,5,No,SAFE-MFI-v1,2023-03-23,2025-12-04,3,0.8176,Medium,No,No,0.171,1
CUST007683,BR040,2023-01-07,South,Urban,47,Female,Single,2,Secondary,Trader,Transport,4,63290.95,39337.01,14861.41,4148.8,0.066,0.235,Stable,Yes,20,1,88.6,70092.65,36,24.01,Average,1,Yes,SAFE-MFI-v1,2024-11-16,2023-02-10,3,0.8176,Medium,No,No,0.378,1
CUST007684,BR011,2024-10-22,Central,Urban,19,Female,Divorced,5,Tertiary,Self-employed,Manufacturing,1,73816.3,39829.26,19764.54,9282.31,0.126,0.268,Stable,No,1,0,83.2,18121.78,36,9.84,Good,1,Yes,SAFE-MFI-v1,2025-08-14,2024-02-13,4,0.8808,Medium,No,No,0.345,1
CUST007685,BR010,2023-05-09,South,Urban,42,Female,Divorced,2,Primary,Trader,Agriculture,17,109937.61,60723.2,17181.97,13081.49,0.119,0.156,Moderately Stable,No,4,1,90.3,32358.58,18,17.41,Poor,1,No,SAFE-MFI-v1,2025-12-30,2024-02-16,-2,0.2689,High,Yes,No,0.495,1
CUST007686,BR018,2024-03-12,Central,Rural,44,Female,Divorced,3,None,Artisan,Transport,1,73233.12,35463.32,24311.47,8215.93,0.112,0.332,Stable,No,12,0,79.4,41886.15,6,19.02,Average,2,Yes,SAFE-MFI-v1,2025-07-18,2024-06-13,3,0.8176,Medium,No,No,0.631,1
CUST007687,BR012,2023-09-11,Central,Urban,57,Female,Single,5,Secondary,Salaried,Services,3,144625.17,112877.33,12511.55,11769.93,0.081,0.087,Stable,Yes,10,2,86.2,169497.43,6,8.81,Average,3,Yes,SAFE-MFI-v1,2023-10-10,2024-11-21,2,0.7311,Medium,No,No,0.112,1
CUST007688,BR004,2024-02-28,South,Urban,53,Male,Divorced,3,None,Trader,Manufacturing,5,102762.99,77393.51,10429.26,29818.72,0.29,0.101,Stable,Yes,2,1,62.3,128683.61,36,8.99,Average,6,Yes,SAFE-MFI-v1,2025-12-17,2023-09-03,3,0.8176,Medium,No,No,0.234,1
CUST007689,BR006,2025-01-12,West,Rural,39,Female,Widowed,3,Primary,Salaried,Services,19,113901.47,85616.23,11963.97,9640.01,0.085,0.105,Unstable,Yes,10,0,74.7,27090.84,36,23.24,Average,5,No,SAFE-MFI-v1,2023-11-06,2025-08-21,5,0.9241,Low,No,No,0.148,1
CUST007690,BR026,2024-01-15,South,Urban,55,Male,Divorced,9,Primary,Artisan,Retail,17,336618.83,240016.17,133558.33,84578.81,0.251,0.397,Unstable,No,5,0,56.0,251272.17,12,9.89,Good,6,Yes,SAFE-MFI-v1,2024-09-21,2025-10-19,9,0.989,Low,No,No,0.053,1
CUST007691,BR038,2025-12-31,Central,Rural,18,Female,Single,4,Primary,Artisan,Transport,9,116609.81,68878.2,52859.01,2792.79,0.024,0.453,Stable,No,14,0,72.8,108723.35,24,14.08,Good,2,No,SAFE-MFI-v1,2023-06-23,2024-09-07,5,0.9241,Low,No,Yes,0.17,1
CUST007692,BR005,2025-01-28,North,Urban,40,Male,Married,6,Secondary,Salaried,Retail,12,90405.75,51773.85,13944.15,8439.09,0.093,0.154,Moderately Stable,Yes,16,0,75.8,43720.79,6,18.88,Good,5,Yes,SAFE-MFI-v1,2023-06-17,2024-08-04,6,0.9526,Low,No,No,0.612,1
CUST007693,BR024,2023-10-13,South,Rural,23,Male,Divorced,3,Tertiary,Self-employed,Transport,3,89170.53,50009.03,13512.02,20337.71,0.228,0.152,Stable,No,2,0,69.2,70744.05,6,21.45,Good,4,Yes,SAFE-MFI-v1,2024-05-18,2025-01-11,3,0.8176,Medium,No,No,0.27,1
CUST007694,BR033,2024-08-20,South,Rural,36,Male,Widowed,4,Tertiary,Farmer,Agriculture,8,121281.22,90336.88,47374.93,12479.76,0.103,0.391,Moderately Stable,No,13,0,42.4,105857.44,18,19.7,Average,5,No,SAFE-MFI-v1,2024-09-28,2025-03-15,4,0.8808,Medium,No,No,0.181,1
CUST007695,BR033,2025-02-16,East,Rural,28,Female,Single,4,None,Self-employed,Transport,10,105771.79,80251.79,32511.56,1447.79,0.014,0.307,Unstable,No,17,0,48.8,113128.75,6,19.25,Good,1,No,SAFE-MFI-v1,2025-01-30,2025-01-17,5,0.9241,Low,No,No,0.144,1
CUST007696,BR042,2024-04-26,Central,Rural,37,Male,Widowed,1,Primary,Artisan,Manufacturing,4,120335.66,44735.73,22091.49,26959.73,0.224,0.184,Moderately Stable,No,18,1,84.8,161919.95,24,21.48,Average,6,No,SAFE-MFI-v1,2024-12-03,2025-05-23,2,0.7311,Medium,No,No,0.013,1
CUST007697,BR049,2023-06-05,Central,Rural,45,Male,Single,4,None,Salaried,Manufacturing,9,155693.9,63033.23,44973.42,4728.0,0.03,0.289,Stable,No,6,2,63.4,37329.54,6,27.19,Average,3,Yes,SAFE-MFI-v1,2025-02-28,2024-10-29,2,0.7311,Medium,No,No,0.112,1
CUST007698,BR021,2025-02-07,West,Urban,21,Female,Divorced,5,None,Farmer,Retail,8,111742.84,75152.31,39149.2,4522.65,0.04,0.35,Unstable,Yes,14,0,86.1,42687.7,6,12.69,Good,3,Yes,SAFE-MFI-v1,2024-05-02,2024-12-18,8,0.982,Low,No,No,0.26,1
CUST007699,BR019,2023-03-16,East,Rural,37,Female,Divorced,5,Tertiary,Self-employed,Retail,19,57000.33,36816.55,2204.6,6200.39,0.109,0.039,Unstable,Yes,0,1,73.9,14358.46,12,27.03,Good,5,Yes,SAFE-MFI-v1,2024-10-14,2024-01-01,3,0.8176,Medium,No,No,0.047,1
CUST007700,BR050,2025-01-16,South,Urban,48,Male,Widowed,7,Secondary,Farmer,Agriculture,8,107650.54,60391.34,28994.48,8483.9,0.079,0.269,Stable,No,2,0,58.5,128942.71,36,15.07,Good,5,Yes,SAFE-MFI-v1,2025-08-27,2025-06-01,5,0.9241,Low,No,No,0.085,1
CUST007701,BR008,2024-02-21,East,Urban,31,Female,Married,4,Tertiary,Trader,Transport,6,57485.34,28790.58,11797.69,10927.98,0.19,0.205,Moderately Stable,No,1,0,27.1,11362.76,24,23.02,Average,6,Yes,SAFE-MFI-v1,2024-04-14,2023-06-04,3,0.8176,Medium,No,No,0.103,1
CUST007702,BR016,2024-11-15,East,Rural,42,Male,Single,6,Tertiary,Farmer,Manufacturing,11,115600.57,79767.69,22500.76,4703.06,0.041,0.195,Stable,Yes,9,0,52.6,49765.93,24,20.37,Good,2,Yes,SAFE-MFI-v1,2023-12-09,2025-07-13,7,0.9707,Low,No,No,0.214,1
CUST007703,BR011,2024-04-01,Central,Rural,55,Female,Married,2,None,Artisan,Agriculture,12,69436.71,32075.96,22698.97,4635.48,0.067,0.327,Stable,No,15,0,63.6,33457.54,24,27.52,Good,5,Yes,SAFE-MFI-v1,2023-06-03,2024-04-01,5,0.9241,Low,No,No,0.303,1
CUST007704,BR040,2024-08-15,Central,Urban,40,Male,Divorced,5,Secondary,Artisan,Manufacturing,6,77249.24,36135.44,18663.23,4834.02,0.063,0.242,Stable,No,3,1,32.1,28031.16,18,27.02,Good,6,Yes,SAFE-MFI-v1,2023-04-07,2023-09-02,2,0.7311,Medium,No,No,0.101,1
CUST007705,BR012,2023-05-08,North,Rural,28,Female,Widowed,5,Tertiary,Self-employed,Agriculture,15,72470.66,45312.95,18330.54,2131.95,0.029,0.253,Moderately Stable,Yes,10,0,69.8,85636.82,36,17.47,Good,2,Yes,SAFE-MFI-v1,2024-07-16,2025-12-26,6,0.9526,Low,No,No,0.226,1
CUST007706,BR009,2025-03-21,South,Rural,32,Female,Widowed,3,Tertiary,Trader,Retail,16,168880.13,109786.56,38200.17,17090.3,0.101,0.226,Unstable,No,18,0,59.8,329967.25,6,15.79,Good,2,No,SAFE-MFI-v1,2025-08-05,2025-02-27,6,0.9526,Low,No,No,0.05,1
CUST007707,BR031,2024-08-21,East,Urban,41,Female,Single,4,Tertiary,Self-employed,Manufacturing,16,88015.83,68034.81,8071.46,2611.15,0.03,0.092,Unstable,No,19,0,72.9,329420.86,12,21.22,Poor,1,Yes,SAFE-MFI-v1,2025-02-01,2025-03-05,0,0.5,High,Yes,No,0.24,0
CUST007708,BR040,2025-07-22,East,Rural,35,Female,Married,10,Primary,Artisan,Services,8,62496.69,28741.53,25487.18,12046.23,0.193,0.408,Unstable,No,9,1,86.0,45272.46,24,9.96,Average,4,Yes,SAFE-MFI-v1,2025-01-21,2025-02-28,3,0.8176,Medium,No,No,0.057,1
CUST007709,BR031,2024-09-24,North,Rural,28,Female,Single,3,None,Salaried,Agriculture,16,103533.47,58694.61,6459.64,4091.43,0.04,0.062,Stable,No,4,0,78.0,44066.55,6,19.04,Good,2,Yes,SAFE-MFI-v1,2025-11-21,2024-08-02,5,0.9241,Low,No,No,0.427,1
CUST007710,BR012,2024-04-13,South,Rural,40,Female,Married,4,Secondary,Self-employed,Services,16,64712.59,42731.08,20843.74,13854.23,0.214,0.322,Unstable,Yes,8,0,65.5,140032.13,24,19.06,Good,6,Yes,SAFE-MFI-v1,2025-08-13,2024-01-15,6,0.9526,Low,No,No,0.147,1
CUST007711,BR029,2025-05-19,East,Urban,54,Male,Widowed,2,None,Artisan,Services,2,76633.19,43059.35,16095.94,3939.06,0.051,0.21,Moderately Stable,Yes,20,1,74.7,70496.7,36,22.53,Average,6,No,SAFE-MFI-v1,2023-07-18,2024-11-12,1,0.6225,High,Yes,No,0.231,1
CUST007712,BR034,2025-11-24,West,Urban,43,Female,Divorced,5,Primary,Artisan,Manufacturing,10,109711.84,79277.86,50700.8,14228.99,0.13,0.462,Stable,No,10,0,89.5,183828.52,36,21.9,Good,1,Yes,SAFE-MFI-v1,2024-12-22,2024-08-03,7,0.9707,Low,No,No,0.169,1
CUST007713,BR030,2025-10-20,Central,Rural,53,Male,Single,4,Primary,Artisan,Transport,13,61893.61,49275.5,15752.93,7178.52,0.116,0.255,Unstable,Yes,11,2,44.9,31040.1,36,27.79,Good,5,Yes,SAFE-MFI-v1,2025-04-03,2023-07-25,2,0.7311,Medium,No,No,0.05,1
CUST007714,BR031,2024-04-01,North,Rural,37,Female,Single,6,Tertiary,Farmer,Retail,17,57399.37,43765.34,11282.89,6017.59,0.105,0.197,Unstable,Yes,18,0,74.2,5408.17,12,21.48,Good,1,No,SAFE-MFI-v1,2023-07-25,2024-10-30,5,0.9241,Low,No,No,0.112,1
CUST007715,BR020,2023-07-25,South,Rural,46,Female,Married,4,Secondary,Artisan,Agriculture,5,164360.72,118996.29,23500.84,11631.75,0.071,0.143,Stable,Yes,9,0,47.9,44678.39,6,25.97,Poor,4,No,SAFE-MFI-v1,2023-08-06,2024-10-20,2,0.7311,Medium,No,No,0.125,0
CUST007716,BR008,2024-12-31,South,Rural,45,Female,Married,3,Tertiary,Self-employed,Transport,19,72594.5,54862.86,65057.16,6432.11,0.089,0.896,Stable,Yes,0,0,54.4,88313.44,24,18.1,Poor,3,No,SAFE-MFI-v1,2024-06-26,2024-12-02,-1,0.3775,High,Yes,No,0.361,0
CUST007717,BR015,2023-01-16,Central,Rural,23,Female,Single,2,None,Farmer,Services,12,153682.0,114265.32,47786.78,22857.48,0.149,0.311,Moderately Stable,No,14,0,33.4,228162.97,6,26.31,Good,6,No,SAFE-MFI-v1,2025-01-30,2024-05-22,6,0.9526,Low,No,No,0.103,1
CUST007718,BR038,2023-02-18,East,Urban,30,Female,Single,2,Tertiary,Farmer,Services,1,75209.51,59389.9,18918.22,3492.16,0.046,0.252,Moderately Stable,No,15,0,86.8,109365.68,18,8.61,Poor,2,Yes,SAFE-MFI-v1,2023-02-04,2024-04-26,0,0.5,High,Yes,Yes,0.092,1
